rtApex	intensityApex	intensitySum	nScans	mz	rtStart	rtEnd	FAIMS	im	scanApex	hill_idx	hills_scan_lists	hills_intensity_list	hills_mz_array	feature_idx
53.04385	75181.85938	1204430	28	407.13879	52.92554	53.1339	0	0	19125	5247	[54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81]	[18179.92383, 28838.77539, 58235.19141, 22991.74023, 65342.36328, 51456.37109, 56388.90234, 47962.46094, 48699.92188, 55010.23828, 51211.69922, 59616.38281, 52330.85547, 26517.84766, 75181.85938, 48832.04297, 14866.58398, 50409.15625, 58592.02344, 49012.44141, 21623.5918, 61170.23438, 51232.13672, 25679.37891, 24606.74414, 21636.32617, 27404.82617, 31399.88867]	[407.13882, 407.13861, 407.13928, 407.13834, 407.13849, 407.13913, 407.13898, 407.13776, 407.13843, 407.13925, 407.13895, 407.13885, 407.13861, 407.13931, 407.13861, 407.13895, 407.13931, 407.13885, 407.13901, 407.13904, 407.13748, 407.13898, 407.13898, 407.13864, 407.13867, 407.13797, 407.13895, 407.13901]	-1
52.66554	44331.76172	80372.51562	3	408.86813	52.65658	52.67161	0	0	18978	5248	[24, 25, 26]	[15899.03809, 44331.76172, 20141.7168]	[408.86823, 408.86786, 408.86856]	-1
52.66554	21333.15625	53623.46094	3	409.04779	52.65658	52.67161	0	0	18978	5249	[24, 25, 26]	[14335.76172, 21333.15625, 17954.54102]	[409.04816, 409.0481, 409.04715]	-1
52.65658	21372.66211	41198.33594	2	410.00919	52.65658	52.66554	0	0	18974	5250	[24, 25]	[21372.66211, 19825.67383]	[410.00909, 410.00925]	-1
52.66554	21197.61719	31985.07227	2	410.06998	52.65658	52.66554	0	0	18978	5251	[24, 25]	[10787.45508, 21197.61719]	[410.07129, 410.06931]	-1
52.70083	82751.14844	490317.375	14	412.03098	52.65658	52.77719	0	0	18991	5252	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	[51917.48438, 49668.14453, 19204.93164, 19052.64648, 20508.85938, 82751.14844, 22915.29492, 24379.25977, 27891.51172, 29371.67773, 43346.72656, 20996.31641, 27597.4668, 50715.93359]	[412.03104, 412.03113, 412.03094, 412.03088, 412.03076, 412.03052, 412.03113, 412.03134, 412.03119, 412.0307, 412.0311, 412.03073, 412.03088, 412.03101]	-1
52.67161	34756.23438	80967.34375	3	412.10242	52.65658	52.67161	0	0	18979	5253	[24, 25, 26]	[21270.39453, 24940.71289, 34756.23438]	[412.10287, 412.10223, 412.10229]	-1
52.66554	57171.8125	76424.07812	2	413.91611	52.65658	52.66554	0	0	18978	5254	[24, 25]	[19252.26367, 57171.8125]	[413.91647, 413.91595]	-1
52.67161	30190.76172	81612.01562	3	414.87662	52.65658	52.67161	0	0	18979	5255	[24, 25, 26]	[23721.7832, 27699.46484, 30190.76172]	[414.87668, 414.87683, 414.87646]	-1
52.65658	22805.25977	43431.60938	2	415.08588	52.65658	52.66554	0	0	18974	5256	[24, 25]	[22805.25977, 20626.34766]	[415.0864, 415.08539]	653
52.68333	52507.66797	144650.65625	4	416.02625	52.65658	52.68333	0	0	18985	5257	[24, 25, 26, 27]	[16781.42188, 29333.66406, 46027.90625, 52507.66797]	[416.02606, 416.02591, 416.02655, 416.02615]	-1
52.66554	15498.87012	28835.93359	2	416.0975	52.65658	52.66554	0	0	18978	5258	[24, 25]	[13337.06348, 15498.87012]	[416.09866, 416.09653]	-1
52.65658	20490.28516	35287.11328	2	416.11401	52.65658	52.66554	0	0	18974	5259	[24, 25]	[20490.28516, 14796.82812]	[416.11478, 416.11301]	-1
52.70979	99182.89062	1215032.25	21	416.90808	52.65658	52.84353	0	0	18995	5260	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44]	[22343.74414, 83291.75781, 87150.39844, 51950.23438, 57679.39844, 58100.95312, 99182.89062, 57223.38672, 61172.89844, 64162.49219, 87603.63281, 58581.80859, 81066.0625, 91066.86719, 25380.48242, 10629.86719, 41498.66406, 70823.9375, 60414.36719, 20715.60352, 24992.77539]	[416.90692, 416.90814, 416.90732, 416.90866, 416.90887, 416.909, 416.9086, 416.90747, 416.90787, 416.90854, 416.90878, 416.90784, 416.9086, 416.90793, 416.90753, 416.90942, 416.90775, 416.90784, 416.90741, 416.90796, 416.90686]	-1
52.66554	18009.58203	31640.83008	2	416.9541	52.65658	52.66554	0	0	18978	5261	[24, 25]	[13631.24805, 18009.58203]	[416.95496, 416.95349]	591
52.66554	47716.10938	137661.28125	5	418.11169	52.65658	52.69494	0	0	18978	5262	[24, 25, 26, 27, 28]	[16567.25195, 47716.10938, 32958.75781, 19907.71484, 20511.45312]	[418.11267, 418.11066, 418.11258, 418.11191, 418.11148]	-1
52.66554	16062.4043	30606.11719	2	420.01474	52.65658	52.66554	0	0	18978	5263	[24, 25]	[14543.71289, 16062.4043]	[420.01443, 420.01498]	-1
52.66554	25401.24609	86872.625	4	420.02954	52.65658	52.68333	0	0	18978	5264	[24, 25, 26, 27]	[14001.98438, 25401.24609, 22413.9082, 25055.48633]	[420.02957, 420.02902, 420.02933, 420.03018]	-1
52.66554	16605.08789	30624.45703	2	420.07214	52.65658	52.66554	0	0	18978	5265	[24, 25]	[14019.36914, 16605.08789]	[420.07358, 420.07092]	-1
52.67161	24783.04102	81952.33594	4	421.29156	52.65658	52.68333	0	0	18979	5266	[24, 25, 26, 27]	[12923.49707, 22986.15625, 24783.04102, 21259.63867]	[421.29132, 421.29169, 421.29123, 421.29205]	1070
52.69494	20697.83984	89469.42188	5	422.88773	52.65658	52.69494	0	0	18990	5267	[24, 25, 26, 27, 28]	[15538.10742, 17395.33008, 19312.60742, 16525.5332, 20697.83984]	[422.88708, 422.88818, 422.88794, 422.88751, 422.88779]	177
52.77126	78137.1875	502142.03125	14	422.91132	52.65658	52.77719	0	0	19022	5268	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	[45989.625, 28761.93555, 20591.83008, 50243.08203, 65263.55078, 38041.8125, 28317.64258, 25697.38281, 17182.5625, 28229.90039, 32300.9668, 20571.80664, 78137.1875, 22812.76367]	[422.91107, 422.91144, 422.91223, 422.9115, 422.91086, 422.91138, 422.91138, 422.91058, 422.91113, 422.91083, 422.91098, 422.91019, 422.9119, 422.91156]	103
52.66554	28774.46094	63930.66016	3	422.96243	52.65658	52.67161	0	0	18978	5269	[24, 25, 26]	[15551.38184, 28774.46094, 19604.81641]	[422.96393, 422.96265, 422.96094]	-1
52.70083	68731.625	327987.65625	10	423.83508	52.65658	52.74168	0	0	18991	5270	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33]	[19195.54102, 46172.17188, 15997.97168, 19182.17578, 20224.05078, 68731.625, 44733.03125, 18101.9668, 23726.94727, 51922.17969]	[423.83527, 423.83548, 423.83514, 423.836, 423.83408, 423.83475, 423.83524, 423.83499, 423.83429, 423.83551]	-1
52.65658	34309.71094	63199.94531	2	427.58347	52.65658	52.66554	0	0	18974	5271	[24, 25]	[34309.71094, 28890.23242]	[427.58368, 427.58331]	-1
52.67161	45972.375	134199.1875	4	431.96387	52.65658	52.68333	0	0	18979	5272	[24, 25, 26, 27]	[23240.05078, 25953.30664, 45972.375, 39033.45312]	[431.96414, 431.96323, 431.96432, 431.96362]	-1
52.67161	44864.375	130319.51562	4	432.08987	52.65658	52.68333	0	0	18979	5273	[24, 25, 26, 27]	[42134.4375, 24840.86523, 44864.375, 18479.83984]	[432.08972, 432.09009, 432.09015, 432.08936]	-1
52.65658	50177.31641	71497.95312	2	433.87436	52.65658	52.66554	0	0	18974	5274	[24, 25]	[50177.31641, 21320.63672]	[433.87411, 433.87491]	-1
52.66554	87578.79688	1013755.375	18	433.97104	52.65658	52.81844	0	0	18978	5275	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]	[52016.26562, 87578.79688, 40096.39453, 84442.25781, 59323.12109, 60154.08594, 65815.57031, 65976.02344, 59718.44531, 61867.25781, 26466.12891, 68889.64844, 55024.13281, 66372.53906, 58858.70703, 14215.44434, 30470.9707, 56469.53125]	[433.97128, 433.97128, 433.97153, 433.97067, 433.97134, 433.97107, 433.97119, 433.97083, 433.97095, 433.9715, 433.97009, 433.97125, 433.97147, 433.97055, 433.97086, 433.97128, 433.97067, 433.97116]	-1
53.04385	91927.65625	2872070.5	52	433.97116	52.82727	53.22899	0	0	19125	5276	[42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93]	[59138.07031, 51893.04297, 26335.85547, 20818.93359, 83653.57812, 67836.35938, 74397.17188, 44994.30469, 56645.10938, 49660.60156, 43293.72656, 81523.50781, 74994.60938, 25110.00391, 47515.44922, 45746.70703, 57113.97656, 43792.67188, 71387.375, 91808.30469, 38019.07812, 44551.67969, 68542.38281, 68108.98438, 35306.74609, 62873.67969, 91927.65625, 57759.16797, 44773.87891, 67636.66406, 49819.64062, 80710.21875, 31200.92383, 30582.29883, 70734.38281, 42763.24219, 90327.70312, 29046.0625, 42772.89844, 77287.02344, 57719.59766, 25514.20117, 78152.36719, 75403.60156, 45820.98828, 69591.25781, 57420.16406, 47267.875, 47537.875, 31980.32812, 24313.5957, 68945.21094]	[433.97092, 433.9711, 433.97119, 433.97159, 433.97107, 433.97107, 433.97113, 433.97141, 433.97125, 433.97113, 433.97092, 433.9711, 433.97162, 433.9715, 433.97076, 433.97083, 433.97095, 433.97107, 433.97141, 433.9704, 433.97104, 433.97055, 433.97122, 433.97153, 433.97095, 433.97116, 433.9711, 433.97119, 433.9715, 433.97192, 433.97095, 433.97104, 433.97009, 433.97098, 433.97116, 433.97119, 433.97107, 433.97079, 433.97116, 433.97125, 433.97153, 433.97086, 433.97131, 433.97021, 433.97137, 433.97113, 433.97104, 433.97165, 433.97092, 433.97079, 433.97046, 433.97092]	-1
52.67161	25040.61914	62955.16406	3	436.99258	52.65658	52.67161	0	0	18979	5277	[24, 25, 26]	[16488.08008, 21426.46289, 25040.61914]	[436.99054, 436.9935, 436.99323]	-1
52.66554	65730.71094	111115.90625	3	439.97562	52.65658	52.67161	0	0	18978	5278	[24, 25, 26]	[23205.65039, 65730.71094, 22179.54883]	[439.97543, 439.97562, 439.97574]	-1
52.72279	51567.85938	305023.375	8	440.88748	52.65658	52.72279	0	0	19002	5279	[24, 25, 26, 27, 28, 29, 30, 31]	[42937.13672, 28203.91602, 46246.94531, 40610.83594, 22562.35156, 36582.40625, 36311.94141, 51567.85938]	[440.88782, 440.88782, 440.8869, 440.88705, 440.88766, 440.88681, 440.88721, 440.88843]	-1
52.66554	49800.12891	95174.625	2	441.05334	52.65658	52.66554	0	0	18978	5280	[24, 25]	[45374.5, 49800.12891]	[441.05386, 441.05286]	-1
52.66554	22196.71094	43130.59375	2	441.91681	52.65658	52.66554	0	0	18978	5281	[24, 25]	[20933.88086, 22196.71094]	[441.91644, 441.91718]	-1
52.66554	52284.95312	100125.4375	3	441.97086	52.65658	52.67161	0	0	18978	5282	[24, 25, 26]	[20332.25977, 52284.95312, 27508.22656]	[441.9722, 441.97049, 441.97049]	-1
52.67161	42956.02734	83616	3	443.89706	52.65658	52.67161	0	0	18979	5283	[24, 25, 26]	[24219.80469, 16440.16797, 42956.02734]	[443.89743, 443.89828, 443.89633]	-1
52.89437	107541.32812	1313041.875	28	444.92401	52.65658	52.90324	0	0	19072	5284	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51]	[43588.98438, 17515.81641, 47606.33594, 22844.36523, 68648.98438, 25247.53906, 56001.05078, 30563.53516, 22403.34961, 24865.98633, 53199.48047, 54645.01562, 54410.875, 43840.93359, 38798.83984, 12702.71777, 73564.25781, 69503.60938, 81690.28906, 39782.34766, 69600.84375, 18276.28125, 24973.07617, 36784.67969, 69004.41406, 51448.21484, 107541.32812, 53988.76953]	[444.92487, 444.92484, 444.92499, 444.92313, 444.92374, 444.92532, 444.92511, 444.9245, 444.92548, 444.92471, 444.92276, 444.92291, 444.92334, 444.92471, 444.92422, 444.92258, 444.92398, 444.92426, 444.92279, 444.92505, 444.92352, 444.92407, 444.92361, 444.92416, 444.9245, 444.92404, 444.92395, 444.92303]	-1
52.65658	44878.47656	83163.25	2	446.24652	52.65658	52.66554	0	0	18974	5285	[24, 25]	[44878.47656, 38284.76953]	[446.24634, 446.24673]	-1
52.66554	26706.59375	51489.09375	2	448.26465	52.65658	52.66554	0	0	18978	5286	[24, 25]	[24782.5, 26706.59375]	[448.26428, 448.26498]	-1
52.68333	51769.99219	159278.625	5	451.89914	52.65658	52.69494	0	0	18985	5287	[24, 25, 26, 27, 28]	[21945.11523, 23248.79688, 37748.625, 51769.99219, 24566.0918]	[451.89893, 451.89813, 451.89905, 451.90024, 451.89816]	-1
52.65658	40648.67969	87732.42188	3	452.09808	52.65658	52.67161	0	0	18974	5288	[24, 25, 26]	[40648.67969, 25785.54102, 21298.20312]	[452.09845, 452.09784, 452.09772]	-1
52.66554	26631.09375	46899.9375	2	452.39334	52.65658	52.66554	0	0	18978	5289	[24, 25]	[20268.8418, 26631.09375]	[452.39462, 452.39246]	-1
52.66554	70344.98438	172687.48438	4	452.58279	52.65658	52.68333	0	0	18978	5290	[24, 25, 26, 27]	[24446.93359, 70344.98438, 22033.56055, 55861.99609]	[452.58221, 452.5834, 452.58286, 452.58231]	-1
52.67161	20401.46875	57520.53125	3	452.92828	52.65658	52.67161	0	0	18979	5291	[24, 25, 26]	[17136.56445, 19982.49805, 20401.46875]	[452.92838, 452.92847, 452.92813]	-1
52.66554	24932.6875	38482.57031	2	455.90802	52.65658	52.66554	0	0	18978	5292	[24, 25]	[13549.88477, 24932.6875]	[455.90845, 455.90771]	-1
52.66554	25146.73047	64119.73438	3	457.97504	52.65658	52.67161	0	0	18978	5293	[24, 25, 26]	[19829.00586, 25146.73047, 19144]	[457.97543, 457.97531, 457.97418]	-1
52.68333	49853.59375	116661.23438	4	459.33054	52.65658	52.68333	0	0	18985	5294	[24, 25, 26, 27]	[22278.01562, 23820.80859, 20708.81445, 49853.59375]	[459.33054, 459.33112, 459.33057, 459.33026]	-1
52.69494	68706.71094	250632.25	5	465.14511	52.65658	52.69494	0	0	18990	5295	[24, 25, 26, 27, 28]	[54290.13672, 59842.78516, 18201.1543, 49591.44531, 68706.71094]	[465.14517, 465.14401, 465.14532, 465.14566, 465.14572]	-1
52.66554	22015.27539	37194.30859	2	470.05676	52.65658	52.66554	0	0	18978	5296	[24, 25]	[15179.03418, 22015.27539]	[470.05658, 470.05688]	-1
52.66554	57603.9375	125312.34375	3	481.8367	52.65658	52.67161	0	0	18978	5297	[24, 25, 26]	[15978.9541, 57603.9375, 51729.45703]	[481.83591, 481.83658, 481.83704]	-1
52.66554	27035.33789	51156.33984	2	483.40424	52.65658	52.66554	0	0	18978	5298	[24, 25]	[24121.00195, 27035.33789]	[483.40445, 483.40405]	-1
52.70083	88245.35156	321824.8125	8	484.0892	52.65658	52.72279	0	0	18991	5299	[24, 25, 26, 27, 28, 29, 30, 31]	[23497.20117, 44504.67188, 56334.5, 41769.25781, 21681.37695, 88245.35156, 28511.24219, 17281.22461]	[484.08926, 484.08978, 484.08926, 484.08936, 484.08813, 484.08896, 484.08954, 484.08881]	-1
52.65658	38827.57031	63111.4375	2	486.95496	52.65658	52.66554	0	0	18974	5300	[24, 25]	[38827.57031, 24283.86523]	[486.95493, 486.95511]	-1
52.66554	21735.42578	38121.92969	2	487.91632	52.65658	52.66554	0	0	18978	5301	[24, 25]	[16386.50195, 21735.42578]	[487.91486, 487.91748]	-1
52.66554	22916.03125	61896.36719	3	492.06042	52.65658	52.67161	0	0	18978	5302	[24, 25, 26]	[19542.06445, 22916.03125, 19438.27344]	[492.06046, 492.06073, 492.05997]	-1
52.66554	65509.89844	86258.96094	2	492.85056	52.65658	52.66554	0	0	18978	5303	[24, 25]	[20749.06055, 65509.89844]	[492.84973, 492.85083]	-1
52.72279	49966.60156	303242.46875	8	494.05618	52.65658	52.72279	0	0	19002	5304	[24, 25, 26, 27, 28, 29, 30, 31]	[41170.11328, 30564.81836, 42655.51172, 25293.22656, 30274, 33954.1875, 49364.03906, 49966.60156]	[494.05615, 494.0571, 494.056, 494.05505, 494.05582, 494.05591, 494.0564, 494.05646]	-1
52.75836	124672.45312	1322179.5	15	495.91101	52.65658	52.78476	0	0	19016	5305	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]	[85030.41406, 75018.14062, 112187.42969, 109044.63281, 73945.32812, 69757.9375, 93588.53125, 65980.71875, 67620.92188, 83533.45312, 66393.66406, 124672.45312, 120780.58594, 82295.85156, 92329.3125]	[495.91223, 495.91019, 495.91089, 495.91092, 495.91101, 495.90976, 495.91061, 495.91049, 495.91107, 495.91058, 495.91013, 495.91196, 495.91113, 495.91132, 495.91232]	1294
52.67161	53343.80469	100236	3	502.08148	52.65658	52.67161	0	0	18979	5306	[24, 25, 26]	[23031.92969, 23860.26562, 53343.80469]	[502.08127, 502.08124, 502.08167]	-1
52.67161	57839.875	128769.64062	3	503.84479	52.65658	52.67161	0	0	18979	5307	[24, 25, 26]	[17059.06055, 53870.70703, 57839.875]	[503.84479, 503.84433, 503.84525]	-1
52.66554	27960.7168	45237.55078	2	503.89783	52.65658	52.66554	0	0	18978	5308	[24, 25]	[17276.83398, 27960.7168]	[503.89783, 503.8978]	-1
52.66554	59229.26172	122380.625	3	510.9382	52.65658	52.67161	0	0	18978	5309	[24, 25, 26]	[20263.75586, 59229.26172, 42887.60547]	[510.93808, 510.93756, 510.93909]	-1
52.66554	51238.88672	69220.92969	2	511.97208	52.65658	52.66554	0	0	18978	5310	[24, 25]	[17982.04102, 51238.88672]	[511.97269, 511.97186]	-1
52.66554	76306.9375	188385.23438	3	515.30634	52.65658	52.67161	0	0	18978	5311	[24, 25, 26]	[55652.69531, 76306.9375, 56425.60547]	[515.30627, 515.30615, 515.30664]	-1
52.67161	59012.69922	111316.125	3	517.85876	52.65658	52.67161	0	0	18979	5312	[24, 25, 26]	[23490.78906, 28812.64062, 59012.69922]	[517.85748, 517.85767, 517.8598]	-1
52.70083	126533.41406	777653.25	14	518.849	52.65658	52.77719	0	0	18991	5313	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	[53697.84766, 49286.14062, 24893.89648, 59114.71094, 23227.69727, 126533.41406, 69624.58594, 61174.48438, 59987.88281, 80638.05469, 25818.37109, 63291.65234, 51487.23047, 28877.25781]	[518.84796, 518.84869, 518.84985, 518.84888, 518.84784, 518.84686, 518.8501, 518.85016, 518.85089, 518.8504, 518.85046, 518.85004, 518.84766, 518.84955]	1272
52.66554	21701.35938	41033.57031	2	523.07721	52.65658	52.66554	0	0	18978	5314	[24, 25]	[19332.20898, 21701.35938]	[523.07776, 523.07678]	-1
52.65658	24213.00586	47556.89062	2	525.29083	52.65658	52.66554	0	0	18974	5315	[24, 25]	[24213.00586, 23343.88672]	[525.29041, 525.2912]	-1
52.73576	84549.46875	839134.8125	14	526.11804	52.65658	52.77719	0	0	19008	5316	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	[20733.82422, 58072.22266, 51830.17969, 54358.25391, 74641.15625, 80801.55469, 71357.52344, 44288.88672, 84549.46875, 50240.46484, 48923.06641, 61203.98438, 55792.48828, 82341.75]	[526.11792, 526.11853, 526.11823, 526.11823, 526.11823, 526.11871, 526.11829, 526.11859, 526.1178, 526.11725, 526.11841, 526.11829, 526.11841, 526.11646]	-1
52.66554	46989.33594	65478.94531	2	530.97729	52.65658	52.66554	0	0	18978	5317	[24, 25]	[18489.60938, 46989.33594]	[530.97736, 530.97729]	-1
52.70083	69071.9375	587047.875	15	541.84143	52.65658	52.78476	0	0	18991	5318	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]	[23635.99414, 26958.25, 52228.35547, 39748.73047, 43531.89062, 69071.9375, 24468.20508, 26933.25586, 52163.40234, 47033.20703, 44480.92969, 39780.48828, 39891.07031, 28390.26367, 28731.87109]	[541.84045, 541.84137, 541.84241, 541.84229, 541.84088, 541.84119, 541.83997, 541.83997, 541.84296, 541.84174, 541.8407, 541.84192, 541.84076, 541.84131, 541.84052]	-1
52.66554	52367.01562	90395.03125	2	548.29181	52.65658	52.66554	0	0	18978	5319	[24, 25]	[38028.01953, 52367.01562]	[548.2923, 548.29138]	-1
52.66554	61544.05469	106978.54688	2	548.58423	52.65658	52.66554	0	0	18978	5320	[24, 25]	[45434.49219, 61544.05469]	[548.58459, 548.58398]	-1
52.77126	81809.03125	672648	15	557.85828	52.65658	52.78476	0	0	19022	5321	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]	[52535.48047, 29623.55469, 53711.64844, 56177.17578, 50738.1875, 36715.29688, 75976.07031, 25206.14453, 26540.55078, 29471.31836, 52025.46875, 20478.32617, 81809.03125, 59158.66797, 22481.0332]	[557.85797, 557.85791, 557.85883, 557.8573, 557.85895, 557.85889, 557.85834, 557.85931, 557.85883, 557.85773, 557.85846, 557.8587, 557.85889, 557.85773, 557.85797]	-1
52.66554	90711.65625	241558.42188	3	560.83478	52.65658	52.67161	0	0	18978	5322	[24, 25, 26]	[80342.47656, 90711.65625, 70504.29688]	[560.83289, 560.83569, 560.83563]	839
52.66554	85690.20312	137770.01562	2	561.33978	52.65658	52.66554	0	0	18978	5323	[24, 25]	[52079.8125, 85690.20312]	[561.33917, 561.34015]	839
52.66554	27783.53125	52879.65625	2	561.91974	52.65658	52.66554	0	0	18978	5324	[24, 25]	[25096.125, 27783.53125]	[561.92053, 561.91901]	-1
52.66554	78541.5	122135.55469	2	562.30872	52.65658	52.66554	0	0	18978	5325	[24, 25]	[43594.05469, 78541.5]	[562.30975, 562.30817]	-1
52.66554	69826.75781	114478.57812	2	565.29437	52.65658	52.66554	0	0	18978	5326	[24, 25]	[44651.82422, 69826.75781]	[565.29504, 565.29388]	-1
52.81844	185481.78125	2369236	26	570.86346	52.65658	52.8854	0	0	19042	5327	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	[20935.5957, 107076.3125, 59528.16406, 51527.72656, 66361.11719, 49312.81641, 139924.875, 96299.86719, 91623.90625, 86427.36719, 108257.53906, 24068.16992, 85322.86719, 83883.46094, 147898.14062, 59941.60938, 124928.07031, 185481.78125, 100069.35938, 68248.98438, 152138.59375, 51195.15234, 89110.69531, 76288.8125, 64260.16797, 179124.59375]	[570.86493, 570.86383, 570.86377, 570.86377, 570.86353, 570.86304, 570.86322, 570.86316, 570.86212, 570.86316, 570.86139, 570.86487, 570.86298, 570.86432, 570.86292, 570.86401, 570.86163, 570.86365, 570.86554, 570.86572, 570.86462, 570.8645, 570.86322, 570.86206, 570.86353, 570.8642]	456
52.65658	48452.72656	74342.23438	2	577.27887	52.65658	52.66554	0	0	18974	5328	[24, 25]	[48452.72656, 25889.50781]	[577.27917, 577.2782]	-1
52.66554	68606.65625	112967.90625	2	577.33917	52.65658	52.66554	0	0	18978	5329	[24, 25]	[44361.25391, 68606.65625]	[577.33856, 577.3396]	-1
52.65658	57928.6875	239468.625	5	583.36224	52.65658	52.69494	0	0	18974	5330	[24, 25, 26, 27, 28]	[57928.6875, 54468.16406, 24808.57227, 45901.36719, 56361.83594]	[583.36182, 583.36267, 583.36121, 583.36224, 583.36261]	-1
52.77126	144111.70312	2550805.5	27	586.29639	52.65658	52.89437	0	0	19022	5331	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]	[76549.65625, 63187.97656, 56616.00391, 134409.73438, 96748.10938, 64719.08594, 92029.53906, 105006.61719, 129474.32812, 130194.99219, 92744.15625, 82440.20312, 144111.70312, 128769.3125, 84208.10156, 41894.04297, 110308.55469, 63987.88672, 116464.32812, 105680.85938, 92414.77344, 73784.33594, 124721.14844, 131958.17188, 62133.04688, 120181.42969, 26067.25781]	[586.29425, 586.29688, 586.29779, 586.29572, 586.29541, 586.29688, 586.29553, 586.29694, 586.2951, 586.29724, 586.29742, 586.29553, 586.2959, 586.29724, 586.29712, 586.29779, 586.29614, 586.29773, 586.29657, 586.29572, 586.29602, 586.29626, 586.297, 586.29724, 586.29663, 586.29681, 586.29742]	724
